#layer 1	layer 2	layer 3	layer 4	layer 5	layer 6	layer 7	layer 8	BandID	phiID
5047	5047	5066	5066	5067	5049	5067	5049	57	16
5047	5065	5066	5066	5067	5049	5067	5049	57	14
5048	5048	5048	5048	5049	5031	5049	5031	57	29
5048	5048	5048	5048	5049	5049	5049	5049	57	25
5048	5048	5048	5066	5049	5049	5049	5049	57	23
5048	5048	5066	5066	5049	5049	5049	5049	57	20
5048	5048	5066	5066	5067	5049	5067	5049	57	16
5048	5066	5066	5066	5067	5049	5067	5049	57	14
5065	5065	5066	5066	5067	5049	5067	5049	57	12
5065	5065	5066	5066	5067	5067	5067	5067	57	8
5065	5065	5066	5084	5067	5067	5067	5067	57	6
5065	5065	5084	5084	5067	5067	5067	5067	57	3
5066	5066	5066	5066	5067	5049	5067	5049	57	12
5066	5066	5066	5066	5067	5067	5067	5067	57	8
5066	5066	5066	5084	5067	5067	5067	5067	57	6
5066	5066	5084	5084	5067	5067	5067	5067	57	3
5012	5012	5012	5012	5013	5013	5014	5014	58	59
5012	5012	5012	5030	5013	5013	5014	5014	58	56
5012	5012	5013	5013	5013	5013	5014	5014	58	59
5012	5012	5013	5031	5013	5013	5014	5014	58	56
5012	5012	5030	5030	5013	5013	5014	5014	58	54
5012	5012	5030	5030	5031	5013	5032	5014	58	50
5012	5012	5031	5031	5013	5013	5014	5014	58	54
5012	5012	5031	5031	5031	5013	5032	5014	58	50
5012	5030	5030	5030	5031	5013	5032	5014	58	48
5012	5030	5031	5031	5031	5013	5032	5014	58	48
5030	5030	5030	5030	5031	5013	5032	5014	58	46
5030	5030	5030	5030	5031	5031	5032	5032	58	42
5030	5030	5030	5048	5031	5031	5032	5032	58	39
5030	5030	5031	5031	5031	5013	5032	5014	58	46
5030	5030	5031	5031	5031	5031	5032	5032	58	42
5030	5030	5031	5049	5031	5031	5032	5032	58	39
5030	5030	5048	5048	5031	5031	5032	5032	58	37
5030	5030	5048	5048	5049	5031	5050	5032	58	33
5030	5030	5049	5049	5031	5031	5032	5032	58	37
5030	5030	5049	5049	5049	5031	5050	5032	58	33
5030	5048	5048	5048	5049	5031	5050	5032	58	31
5030	5048	5049	5049	5049	5031	5050	5032	58	31
5048	5048	5048	5048	5049	5031	5050	5032	58	29
5048	5048	5048	5048	5049	5049	5050	5050	58	25
5048	5048	5048	5066	5049	5049	5050	5050	58	23
5048	5048	5049	5049	5049	5031	5050	5032	58	29
5048	5048	5049	5049	5049	5049	5050	5050	58	25
5048	5048	5049	5067	5049	5049	5050	5050	58	23
5048	5048	5066	5066	5049	5049	5050	5050	58	20
5048	5048	5066	5066	5067	5049	5068	5050	58	16
5048	5048	5067	5067	5049	5049	5050	5050	58	20
5048	5048	5067	5067	5067	5049	5068	5050	58	16
5048	5066	5066	5066	5067	5049	5068	5050	58	14
5048	5066	5067	5067	5067	5049	5068	5050	58	14
5066	5066	5066	5066	5067	5049	5068	5050	58	12
5066	5066	5066	5066	5067	5067	5068	5068	58	8
5066	5066	5066	5084	5067	5067	5068	5068	58	6
5066	5066	5067	5067	5067	5049	5068	5050	58	12
5066	5066	5067	5067	5067	5067	5068	5068	58	8
5066	5066	5067	5085	5067	5067	5068	5068	58	6
5066	5066	5084	5084	5067	5067	5068	5068	58	3
5066	5066	5085	5085	5067	5067	5068	5068	58	3
5012	5012	5013	5013	5014	5014	5014	5014	59	59
5012	5012	5013	5031	5014	5014	5014	5014	59	56
5012	5012	5031	5031	5014	5014	5014	5014	59	54
5012	5012	5031	5031	5032	5014	5032	5014	59	50
5012	5030	5031	5031	5032	5014	5032	5014	59	48
5013	5013	5013	5013	5014	5014	5014	5014	59	59
5013	5013	5013	5031	5014	5014	5014	5014	59	56
5013	5013	5031	5031	5014	5014	5014	5014	59	54
5013	5013	5031	5031	5032	5014	5032	5014	59	50
5013	5031	5031	5031	5032	5014	5032	5014	59	48
5030	5030	5031	5031	5032	5014	5032	5014	59	46
5030	5030	5031	5031	5032	5032	5032	5032	59	42
5030	5030	5031	5049	5032	5032	5032	5032	59	39
5030	5030	5049	5049	5032	5032	5032	5032	59	37
5030	5030	5049	5049	5050	5032	5050	5032	59	33
5030	5048	5049	5049	5050	5032	5050	5032	59	31
5031	5031	5031	5031	5032	5014	5032	5014	59	46
5031	5031	5031	5031	5032	5032	5032	5032	59	42
5031	5031	5031	5049	5032	5032	5032	5032	59	39
5031	5031	5049	5049	5032	5032	5032	5032	59	37
5031	5031	5049	5049	5050	5032	5050	5032	59	33
5031	5049	5049	5049	5050	5032	5050	5032	59	31
5048	5048	5049	5049	5050	5032	5050	5032	59	29
5048	5048	5049	5049	5050	5050	5050	5050	59	25
5048	5048	5049	5067	5050	5050	5050	5050	59	23
5048	5048	5067	5067	5050	5050	5050	5050	59	20
5048	5048	5067	5067	5068	5050	5068	5050	59	16
5048	5066	5067	5067	5068	5050	5068	5050	59	14
5049	5049	5049	5049	5050	5032	5050	5032	59	29
5049	5049	5049	5049	5050	5050	5050	5050	59	25
5049	5049	5049	5067	5050	5050	5050	5050	59	23
5049	5049	5067	5067	5050	5050	5050	5050	59	20
5049	5049	5067	5067	5068	5050	5068	5050	59	16
5049	5067	5067	5067	5068	5050	5068	5050	59	14
5066	5066	5067	5067	5068	5050	5068	5050	59	12
5066	5066	5067	5067	5068	5068	5068	5068	59	8
5066	5066	5067	5085	5068	5068	5068	5068	59	6
5066	5066	5085	5085	5068	5068	5068	5068	59	3
5067	5067	5067	5067	5068	5050	5068	5050	59	12
5067	5067	5067	5067	5068	5068	5068	5068	59	8
5067	5067	5067	5085	5068	5068	5068	5068	59	6
5067	5067	5085	5085	5068	5068	5068	5068	59	3
6001	6001	6001	6001	6002	6002	6003	6003	64	59
6001	6001	6001	6001	6003	6003	6003	6003	64	59
6001	6001	6001	6019	6002	6002	6003	6003	64	56
6001	6001	6001	6019	6003	6003	6003	6003	64	56
6001	6001	6019	6019	6002	6002	6003	6003	64	54
6001	6001	6019	6019	6003	6003	6003	6003	64	54
6001	6001	6019	6019	6020	6002	6021	6003	64	50
6001	6001	6019	6019	6021	6003	6021	6003	64	50
6001	6019	6019	6019	6020	6002	6021	6003	64	48
6001	6019	6019	6019	6021	6003	6021	6003	64	48
6019	6019	6019	6019	6020	6002	6021	6003	64	46
6019	6019	6019	6019	6020	6020	6021	6021	64	42
6019	6019	6019	6019	6021	6003	6021	6003	64	46
6019	6019	6019	6019	6021	6021	6021	6021	64	42
6019	6019	6019	6037	6020	6020	6021	6021	64	39
6019	6019	6019	6037	6021	6021	6021	6021	64	39
6019	6019	6037	6037	6020	6020	6021	6021	64	37
6019	6019	6037	6037	6021	6021	6021	6021	64	37
6019	6019	6037	6037	6038	6020	6039	6021	64	33
6019	6019	6037	6037	6039	6021	6039	6021	64	33
6019	6037	6037	6037	6038	6020	6039	6021	64	31
6019	6037	6037	6037	6039	6021	6039	6021	64	31
6037	6037	6037	6037	6038	6020	6039	6021	64	29
6037	6037	6037	6037	6038	6038	6039	6039	64	25
6037	6037	6037	6037	6039	6021	6039	6021	64	29
6037	6037	6037	6037	6039	6039	6039	6039	64	25
6037	6037	6037	6055	6038	6038	6039	6039	64	23
6037	6037	6037	6055	6039	6039	6039	6039	64	23
6037	6037	6055	6055	6038	6038	6039	6039	64	20
6037	6037	6055	6055	6039	6039	6039	6039	64	20
6037	6037	6055	6055	6056	6038	6057	6039	64	16
6037	6037	6055	6055	6057	6039	6057	6039	64	16
6037	6055	6055	6055	6057	6039	6057	6039	64	14
6055	6055	6055	6055	6056	6038	6057	6039	64	12
6055	6055	6055	6055	6056	6056	6057	6057	64	8
6055	6055	6055	6055	6057	6039	6057	6039	64	12
6055	6055	6055	6055	6057	6057	6057	6057	64	8
6055	6055	6055	6073	6056	6056	6057	6057	64	6
6055	6055	6055	6073	6057	6057	6057	6057	64	6
6055	6055	6073	6073	6056	6056	6057	6057	64	3
6055	6055	6073	6073	6057	6057	6057	6057	64	3
6002	6002	6001	6001	6003	6003	6003	6003	65	59
6002	6002	6001	6001	6003	6003	6004	6004	65	59
6002	6002	6001	6019	6003	6003	6003	6003	65	56
6002	6002	6001	6019	6003	6003	6004	6004	65	56
6002	6002	6019	6019	6003	6003	6003	6003	65	54
6002	6002	6019	6019	6003	6003	6004	6004	65	54
6002	6002	6019	6019	6021	6003	6021	6003	65	50
6002	6002	6019	6019	6021	6003	6022	6004	65	50
6002	6020	6019	6019	6021	6003	6021	6003	65	48
6002	6020	6019	6019	6021	6003	6022	6004	65	48
6020	6020	6019	6019	6021	6003	6021	6003	65	46
6020	6020	6019	6019	6021	6003	6022	6004	65	46
6020	6020	6019	6019	6021	6021	6021	6021	65	42
6020	6020	6019	6019	6021	6021	6022	6022	65	42
6020	6020	6019	6037	6021	6021	6021	6021	65	39
6020	6020	6019	6037	6021	6021	6022	6022	65	39
6020	6020	6037	6037	6021	6021	6021	6021	65	37
6020	6020	6037	6037	6021	6021	6022	6022	65	37
6020	6020	6037	6037	6039	6021	6039	6021	65	33
6020	6020	6037	6037	6039	6021	6040	6022	65	33
6020	6038	6037	6037	6039	6021	6039	6021	65	31
6020	6038	6037	6037	6039	6021	6040	6022	65	31
6038	6038	6037	6037	6039	6021	6039	6021	65	29
6038	6038	6037	6037	6039	6021	6040	6022	65	29
6038	6038	6037	6037	6039	6039	6039	6039	65	25
6038	6038	6037	6037	6039	6039	6040	6040	65	25
6038	6038	6037	6055	6039	6039	6039	6039	65	23
6038	6038	6037	6055	6039	6039	6040	6040	65	23
6038	6038	6055	6055	6039	6039	6039	6039	65	20
6038	6038	6055	6055	6039	6039	6040	6040	65	20
6038	6038	6055	6055	6057	6039	6057	6039	65	16
6038	6038	6055	6055	6057	6039	6058	6040	65	16
6038	6056	6055	6055	6057	6039	6057	6039	65	14
6038	6056	6055	6055	6057	6039	6058	6040	65	14
6056	6056	6055	6055	6057	6039	6057	6039	65	12
6056	6056	6055	6055	6057	6039	6058	6040	65	12
6056	6056	6055	6055	6057	6057	6057	6057	65	8
6056	6056	6055	6055	6057	6057	6058	6058	65	8
6056	6056	6055	6073	6057	6057	6057	6057	65	6
6056	6056	6055	6073	6057	6057	6058	6058	65	6
6056	6056	6073	6073	6057	6057	6057	6057	65	3
6056	6056	6073	6073	6057	6057	6058	6058	65	3
6002	6002	6002	6002	6003	6003	6004	6004	66	59
6002	6002	6002	6002	6004	6004	6004	6004	66	59
6002	6002	6002	6020	6003	6003	6004	6004	66	56
6002	6002	6002	6020	6004	6004	6004	6004	66	56
6002	6002	6020	6020	6003	6003	6004	6004	66	54
6002	6002	6020	6020	6004	6004	6004	6004	66	54
6002	6002	6020	6020	6021	6003	6022	6004	66	50
6002	6002	6020	6020	6022	6004	6022	6004	66	50
6002	6020	6020	6020	6021	6003	6022	6004	66	48
6002	6020	6020	6020	6022	6004	6022	6004	66	48
6020	6020	6020	6020	6021	6003	6022	6004	66	46
6020	6020	6020	6020	6021	6021	6022	6022	66	42
6020	6020	6020	6020	6022	6004	6022	6004	66	46
6020	6020	6020	6020	6022	6022	6022	6022	66	42
6020	6020	6020	6038	6021	6021	6022	6022	66	39
6020	6020	6020	6038	6022	6022	6022	6022	66	39
6020	6020	6038	6038	6021	6021	6022	6022	66	37
6020	6020	6038	6038	6022	6022	6022	6022	66	37
6020	6020	6038	6038	6039	6021	6040	6022	66	33
6020	6020	6038	6038	6040	6022	6040	6022	66	33
6020	6038	6038	6038	6039	6021	6040	6022	66	31
6020	6038	6038	6038	6040	6022	6040	6022	66	31
6038	6038	6038	6038	6039	6021	6040	6022	66	29
6038	6038	6038	6038	6039	6039	6040	6040	66	25
6038	6038	6038	6038	6040	6022	6040	6022	66	29
6038	6038	6038	6038	6040	6040	6040	6040	66	25
6038	6038	6038	6056	6039	6039	6040	6040	66	23
6038	6038	6038	6056	6040	6040	6040	6040	66	23
6038	6038	6056	6056	6039	6039	6040	6040	66	20
6038	6038	6056	6056	6040	6040	6040	6040	66	20
6038	6038	6056	6056	6057	6039	6058	6040	66	16
6038	6038	6056	6056	6058	6040	6058	6040	66	16
6038	6056	6056	6056	6057	6039	6058	6040	66	14
6038	6056	6056	6056	6058	6040	6058	6040	66	14
6056	6056	6056	6056	6057	6039	6058	6040	66	12
6056	6056	6056	6056	6057	6057	6058	6058	66	8
6056	6056	6056	6056	6058	6040	6058	6040	66	12
6056	6056	6056	6056	6058	6058	6058	6058	66	8
6056	6056	6056	6074	6057	6057	6058	6058	66	6
6056	6056	6056	6074	6058	6058	6058	6058	66	6
6056	6056	6074	6074	6057	6057	6058	6058	66	3
6056	6056	6074	6074	6058	6058	6058	6058	66	3
6003	6003	6002	6002	6004	6004	6004	6004	67	59
6003	6003	6002	6002	6004	6004	6005	6005	67	59
6003	6003	6002	6020	6004	6004	6004	6004	67	56
6003	6003	6002	6020	6004	6004	6005	6005	67	56
6003	6003	6020	6020	6004	6004	6004	6004	67	54
6003	6003	6020	6020	6004	6004	6005	6005	67	54
6003	6003	6020	6020	6022	6004	6022	6004	67	50
6003	6003	6020	6020	6022	6004	6023	6005	67	50
6003	6021	6020	6020	6022	6004	6022	6004	67	48
6003	6021	6020	6020	6022	6004	6023	6005	67	48
6021	6021	6020	6020	6022	6004	6022	6004	67	46
6021	6021	6020	6020	6022	6004	6023	6005	67	46
6021	6021	6020	6020	6022	6022	6022	6022	67	42
6021	6021	6020	6020	6022	6022	6023	6023	67	42
6021	6021	6020	6038	6022	6022	6022	6022	67	39
6021	6021	6020	6038	6022	6022	6023	6023	67	39
6021	6021	6038	6038	6022	6022	6022	6022	67	37
6021	6021	6038	6038	6022	6022	6023	6023	67	37
6021	6021	6038	6038	6040	6022	6040	6022	67	33
6021	6021	6038	6038	6040	6022	6041	6023	67	33
6021	6039	6038	6038	6040	6022	6040	6022	67	31
6021	6039	6038	6038	6040	6022	6041	6023	67	31
6039	6039	6038	6038	6040	6022	6040	6022	67	29
6039	6039	6038	6038	6040	6022	6041	6023	67	29
6039	6039	6038	6038	6040	6040	6040	6040	67	25
6039	6039	6038	6038	6040	6040	6041	6041	67	25
6039	6039	6038	6056	6040	6040	6040	6040	67	23
6039	6039	6038	6056	6040	6040	6041	6041	67	23
6039	6039	6056	6056	6040	6040	6040	6040	67	20
6039	6039	6056	6056	6040	6040	6041	6041	67	20
6039	6039	6056	6056	6058	6040	6058	6040	67	16
6039	6039	6056	6056	6058	6040	6059	6041	67	16
6039	6057	6056	6056	6058	6040	6058	6040	67	14
6039	6057	6056	6056	6058	6040	6059	6041	67	14
6057	6057	6056	6056	6058	6040	6058	6040	67	12
6057	6057	6056	6056	6058	6040	6059	6041	67	12
6057	6057	6056	6056	6058	6058	6058	6058	67	8
6057	6057	6056	6056	6058	6058	6059	6059	67	8
6057	6057	6056	6074	6058	6058	6058	6058	67	6
6057	6057	6056	6074	6058	6058	6059	6059	67	6
6057	6057	6074	6074	6058	6058	6058	6058	67	3
6057	6057	6074	6074	6058	6058	6059	6059	67	3
6003	6003	6003	6003	6004	6004	6005	6005	68	59
6003	6003	6003	6003	6005	6005	6005	6005	68	59
6003	6003	6003	6021	6004	6004	6005	6005	68	56
6003	6003	6003	6021	6005	6005	6005	6005	68	56
6003	6003	6021	6021	6004	6004	6005	6005	68	54
6003	6003	6021	6021	6005	6005	6005	6005	68	54
6003	6003	6021	6021	6022	6004	6023	6005	68	50
6003	6003	6021	6021	6023	6005	6023	6005	68	50
6003	6021	6021	6021	6022	6004	6023	6005	68	48
6003	6021	6021	6021	6023	6005	6023	6005	68	48
6021	6021	6021	6021	6022	6004	6023	6005	68	46
6021	6021	6021	6021	6022	6022	6023	6023	68	42
6021	6021	6021	6021	6023	6005	6023	6005	68	46
6021	6021	6021	6021	6023	6023	6023	6023	68	42
6021	6021	6021	6039	6022	6022	6023	6023	68	39
6021	6021	6021	6039	6023	6023	6023	6023	68	39
6021	6021	6039	6039	6022	6022	6023	6023	68	37
6021	6021	6039	6039	6023	6023	6023	6023	68	37
6021	6021	6039	6039	6040	6022	6041	6023	68	33
6021	6021	6039	6039	6041	6023	6041	6023	68	33
6021	6039	6039	6039	6040	6022	6041	6023	68	31
6021	6039	6039	6039	6041	6023	6041	6023	68	31
6039	6039	6039	6039	6040	6022	6041	6023	68	29
6039	6039	6039	6039	6040	6040	6041	6041	68	25
6039	6039	6039	6039	6041	6023	6041	6023	68	29
6039	6039	6039	6039	6041	6041	6041	6041	68	25
6039	6039	6039	6057	6040	6040	6041	6041	68	23
6039	6039	6039	6057	6041	6041	6041	6041	68	23
6039	6039	6057	6057	6040	6040	6041	6041	68	20
6039	6039	6057	6057	6041	6041	6041	6041	68	20
6039	6039	6057	6057	6058	6040	6059	6041	68	16
6039	6039	6057	6057	6059	6041	6059	6041	68	16
6039	6057	6057	6057	6058	6040	6059	6041	68	14
6039	6057	6057	6057	6059	6041	6059	6041	68	14
6057	6057	6057	6057	6058	6040	6059	6041	68	12
6057	6057	6057	6057	6058	6058	6059	6059	68	8
6057	6057	6057	6057	6059	6041	6059	6041	68	12
6057	6057	6057	6057	6059	6059	6059	6059	68	8
6057	6057	6057	6075	6058	6058	6059	6059	68	6
6057	6057	6057	6075	6059	6059	6059	6059	68	6
6057	6057	6075	6075	6058	6058	6059	6059	68	3
6057	6057	6075	6075	6059	6059	6059	6059	68	3
6004	6004	6003	6003	6005	6005	6005	6005	69	59
6004	6004	6003	6003	6005	6005	6006	6006	69	59
6004	6004	6003	6021	6005	6005	6005	6005	69	56
6004	6004	6003	6021	6005	6005	6006	6006	69	56
6004	6004	6021	6021	6005	6005	6005	6005	69	54
6004	6004	6021	6021	6005	6005	6006	6006	69	54
6004	6004	6021	6021	6023	6005	6023	6005	69	50
6004	6004	6021	6021	6023	6005	6024	6006	69	50
6004	6022	6021	6021	6023	6005	6023	6005	69	48
6004	6022	6021	6021	6023	6005	6024	6006	69	48
6022	6022	6021	6021	6023	6005	6023	6005	69	46
6022	6022	6021	6021	6023	6005	6024	6006	69	46
6022	6022	6021	6021	6023	6023	6023	6023	69	42
6022	6022	6021	6021	6023	6023	6024	6024	69	42
6022	6022	6021	6039	6023	6023	6023	6023	69	39
6022	6022	6021	6039	6023	6023	6024	6024	69	39
6022	6022	6039	6039	6023	6023	6023	6023	69	37
6022	6022	6039	6039	6023	6023	6024	6024	69	37
6022	6022	6039	6039	6041	6023	6041	6023	69	33
6022	6022	6039	6039	6041	6023	6042	6024	69	33
6022	6040	6039	6039	6041	6023	6041	6023	69	31
6022	6040	6039	6039	6041	6023	6042	6024	69	31
6040	6040	6039	6039	6041	6023	6041	6023	69	29
6040	6040	6039	6039	6041	6023	6042	6024	69	29
6040	6040	6039	6039	6041	6041	6041	6041	69	25
6040	6040	6039	6039	6041	6041	6042	6042	69	25
6040	6040	6039	6057	6041	6041	6041	6041	69	23
6040	6040	6039	6057	6041	6041	6042	6042	69	23
6040	6040	6057	6057	6041	6041	6041	6041	69	20
6040	6040	6057	6057	6041	6041	6042	6042	69	20
6040	6040	6057	6057	6059	6041	6059	6041	69	16
6040	6040	6057	6057	6059	6041	6060	6042	69	16
6040	6058	6057	6057	6059	6041	6059	6041	69	14
6040	6058	6057	6057	6059	6041	6060	6042	69	14
6058	6058	6057	6057	6059	6041	6059	6041	69	12
6058	6058	6057	6057	6059	6041	6060	6042	69	12
6058	6058	6057	6057	6059	6059	6059	6059	69	8
6058	6058	6057	6057	6059	6059	6060	6060	69	8
6058	6058	6057	6075	6059	6059	6059	6059	69	6
6058	6058	6057	6075	6059	6059	6060	6060	69	6
6058	6058	6075	6075	6059	6059	6059	6059	69	3
6058	6058	6075	6075	6059	6059	6060	6060	69	3
6004	6004	6004	6004	6005	6005	6006	6006	70	60
6004	6004	6004	6004	6006	6006	6006	6006	70	60
6004	6004	6004	6022	6005	6005	6006	6006	70	56
6004	6004	6004	6022	6006	6006	6006	6006	70	56
6004	6004	6022	6022	6005	6005	6006	6006	70	54
6004	6004	6022	6022	6006	6006	6006	6006	70	54
6004	6004	6022	6022	6023	6005	6024	6006	70	50
6004	6004	6022	6022	6024	6006	6024	6006	70	50
6004	6022	6022	6022	6023	6005	6024	6006	70	48
6004	6022	6022	6022	6024	6006	6024	6006	70	48
6022	6022	6022	6022	6023	6005	6024	6006	70	46
6022	6022	6022	6022	6023	6023	6024	6024	70	42
6022	6022	6022	6022	6024	6006	6024	6006	70	46
6022	6022	6022	6022	6024	6024	6024	6024	70	42
6022	6022	6022	6040	6023	6023	6024	6024	70	39
6022	6022	6022	6040	6024	6024	6024	6024	70	39
6022	6022	6040	6040	6023	6023	6024	6024	70	37
6022	6022	6040	6040	6024	6024	6024	6024	70	37
6022	6022	6040	6040	6041	6023	6042	6024	70	33
6022	6022	6040	6040	6042	6024	6042	6024	70	33
6022	6040	6040	6040	6041	6023	6042	6024	70	31
6022	6040	6040	6040	6042	6024	6042	6024	70	31
6040	6040	6040	6040	6041	6023	6042	6024	70	29
6040	6040	6040	6040	6041	6041	6042	6042	70	25
6040	6040	6040	6040	6042	6024	6042	6024	70	29
6040	6040	6040	6040	6042	6042	6042	6042	70	25
6040	6040	6040	6058	6041	6041	6042	6042	70	23
6040	6040	6040	6058	6042	6042	6042	6042	70	23
6040	6040	6058	6058	6041	6041	6042	6042	70	20
6040	6040	6058	6058	6042	6042	6042	6042	70	20
6040	6040	6058	6058	6059	6041	6060	6042	70	16
6040	6040	6058	6058	6060	6042	6060	6042	70	16
6040	6058	6058	6058	6059	6041	6060	6042	70	14
6040	6058	6058	6058	6060	6042	6060	6042	70	14
6058	6058	6058	6058	6059	6041	6060	6042	70	12
6058	6058	6058	6058	6059	6059	6060	6060	70	8
6058	6058	6058	6058	6060	6042	6060	6042	70	12
6058	6058	6058	6058	6060	6060	6060	6060	70	8
6058	6058	6058	6076	6059	6059	6060	6060	70	6
6058	6058	6058	6076	6060	6060	6060	6060	70	6
6058	6058	6076	6076	6059	6059	6060	6060	70	2
6058	6058	6076	6076	6060	6060	6060	6060	70	2
6005	6005	6004	6004	6006	6006	6006	6006	71	60
6005	6005	6004	6004	6006	6006	6007	6007	71	60
6005	6005	6004	6022	6006	6006	6006	6006	71	56
6005	6005	6004	6022	6006	6006	6007	6007	71	56
6005	6005	6022	6022	6006	6006	6006	6006	71	54
6005	6005	6022	6022	6006	6006	6007	6007	71	54
6005	6005	6022	6022	6024	6006	6024	6006	71	50
6005	6005	6022	6022	6024	6006	6025	6007	71	50
6005	6023	6022	6022	6024	6006	6024	6006	71	48
6005	6023	6022	6022	6024	6006	6025	6007	71	48
6023	6023	6022	6022	6024	6006	6024	6006	71	46
6023	6023	6022	6022	6024	6006	6025	6007	71	46
6023	6023	6022	6022	6024	6024	6024	6024	71	42
6023	6023	6022	6022	6024	6024	6025	6025	71	42
6023	6023	6022	6040	6024	6024	6024	6024	71	39
6023	6023	6022	6040	6024	6024	6025	6025	71	39
6023	6023	6040	6040	6024	6024	6024	6024	71	37
6023	6023	6040	6040	6024	6024	6025	6025	71	37
6023	6023	6040	6040	6042	6024	6042	6024	71	33
6023	6023	6040	6040	6042	6024	6043	6025	71	33
6023	6041	6040	6040	6042	6024	6042	6024	71	31
6023	6041	6040	6040	6042	6024	6043	6025	71	31
6041	6041	6040	6040	6042	6024	6042	6024	71	29
6041	6041	6040	6040	6042	6024	6043	6025	71	29
6041	6041	6040	6040	6042	6042	6042	6042	71	25
6041	6041	6040	6040	6042	6042	6043	6043	71	25
6041	6041	6040	6058	6042	6042	6042	6042	71	23
6041	6041	6040	6058	6042	6042	6043	6043	71	23
6041	6041	6058	6058	6042	6042	6042	6042	71	20
6041	6041	6058	6058	6042	6042	6043	6043	71	20
6041	6041	6058	6058	6060	6042	6060	6042	71	16
6041	6041	6058	6058	6060	6042	6061	6043	71	16
6041	6059	6058	6058	6060	6042	6060	6042	71	14
6041	6059	6058	6058	6060	6042	6061	6043	71	14
6059	6059	6058	6058	6060	6042	6060	6042	71	12
6059	6059	6058	6058	6060	6042	6061	6043	71	12
6059	6059	6058	6058	6060	6060	6060	6060	71	8
6059	6059	6058	6058	6060	6060	6061	6061	71	8
6059	6059	6058	6076	6060	6060	6060	6060	71	6
6059	6059	6058	6076	6060	6060	6061	6061	71	6
6059	6059	6076	6076	6060	6060	6060	6060	71	2
6059	6059	6076	6076	6060	6060	6061	6061	71	2
6005	6005	6005	6005	6006	6006	6007	6007	72	60
6005	6005	6005	6005	6007	6007	6007	6007	72	60
6005	6005	6005	6023	6006	6006	6007	6007	72	56
6005	6005	6005	6023	6007	6007	6007	6007	72	56
6005	6005	6023	6023	6006	6006	6007	6007	72	54
6005	6005	6023	6023	6007	6007	6007	6007	72	54
6005	6005	6023	6023	6024	6006	6025	6007	72	50
6005	6005	6023	6023	6025	6007	6025	6007	72	50
6005	6023	6023	6023	6024	6006	6025	6007	72	48
6005	6023	6023	6023	6025	6007	6025	6007	72	48
6023	6023	6023	6023	6024	6006	6025	6007	72	46
6023	6023	6023	6023	6024	6024	6025	6025	72	42
6023	6023	6023	6023	6025	6007	6025	6007	72	46
6023	6023	6023	6023	6025	6025	6025	6025	72	42
6023	6023	6023	6041	6024	6024	6025	6025	72	39
6023	6023	6023	6041	6025	6025	6025	6025	72	39
6023	6023	6041	6041	6024	6024	6025	6025	72	37
6023	6023	6041	6041	6025	6025	6025	6025	72	37
6023	6023	6041	6041	6042	6024	6043	6025	72	33
6023	6023	6041	6041	6043	6025	6043	6025	72	33
6023	6041	6041	6041	6042	6024	6043	6025	72	31
6023	6041	6041	6041	6043	6025	6043	6025	72	31
6041	6041	6041	6041	6042	6024	6043	6025	72	29
6041	6041	6041	6041	6042	6042	6043	6043	72	25
6041	6041	6041	6041	6043	6025	6043	6025	72	29
6041	6041	6041	6041	6043	6043	6043	6043	72	25
6041	6041	6041	6059	6042	6042	6043	6043	72	23
6041	6041	6041	6059	6043	6043	6043	6043	72	23
6041	6041	6059	6059	6042	6042	6043	6043	72	20
6041	6041	6059	6059	6043	6043	6043	6043	72	20
6041	6041	6059	6059	6060	6042	6061	6043	72	16
6041	6041	6059	6059	6061	6043	6061	6043	72	16
6041	6059	6059	6059	6060	6042	6061	6043	72	14
6041	6059	6059	6059	6061	6043	6061	6043	72	14
6059	6059	6059	6059	6060	6042	6061	6043	72	12
6059	6059	6059	6059	6060	6060	6061	6061	72	8
6059	6059	6059	6059	6061	6043	6061	6043	72	12
6059	6059	6059	6059	6061	6061	6061	6061	72	8
6059	6059	6059	6077	6060	6060	6061	6061	72	6
6059	6059	6059	6077	6061	6061	6061	6061	72	6
6059	6059	6077	6077	6060	6060	6061	6061	72	2
6059	6059	6077	6077	6061	6061	6061	6061	72	2
6006	6006	6005	6005	6007	6007	6007	6007	73	60
6006	6006	6005	6005	6007	6007	6008	6008	73	60
6006	6006	6005	6023	6007	6007	6007	6007	73	56
6006	6006	6005	6023	6007	6007	6008	6008	73	56
6006	6006	6023	6023	6007	6007	6007	6007	73	54
6006	6006	6023	6023	6007	6007	6008	6008	73	54
6006	6006	6023	6023	6025	6007	6025	6007	73	50
6006	6006	6023	6023	6025	6007	6026	6008	73	50
6006	6024	6023	6023	6025	6007	6025	6007	73	48
6006	6024	6023	6023	6025	6007	6026	6008	73	48
6024	6024	6023	6023	6025	6007	6025	6007	73	46
6024	6024	6023	6023	6025	6007	6026	6008	73	46
6024	6024	6023	6023	6025	6025	6025	6025	73	42
6024	6024	6023	6023	6025	6025	6026	6026	73	42
6024	6024	6023	6041	6025	6025	6025	6025	73	39
6024	6024	6023	6041	6025	6025	6026	6026	73	39
6024	6024	6041	6041	6025	6025	6025	6025	73	37
6024	6024	6041	6041	6025	6025	6026	6026	73	37
6024	6024	6041	6041	6043	6025	6043	6025	73	33
6024	6024	6041	6041	6043	6025	6044	6026	73	33
6024	6042	6041	6041	6043	6025	6043	6025	73	31
